Time;hGlo;hDif;Tamb;Pload;Wind;Niederschlag; hGloCOSMO; TambCOSMO; NiederCOSMO;Zapfung
2017-02-03 21:00:00;0;0;5.2;161.2444445;0.828833333;0;0;6.1028;0.0390625;0
2017-02-03 21:15:00;0;0;5.6;129.9;0.596111111;0;0;6.15265;0.05859375;0
2017-02-03 21:30:00;0;0;5.6;100;0.531407407;0;0;6.2025;0.078125;0
2017-02-03 21:45:00;0;0;5.5;100;0.475759259;0.03877;0;6.15135;0.22949125;0
2017-02-03 22:00:00;0;0;5.4;161.1;0.679388889;0.00769;0;6.1002;0.3808575;0
2017-02-03 22:15:00;0;0;5.5;130.0444445;0.630777778;0.051702222;0;6.04905;0.53222375;0
2017-02-03 22:30:00;0;0;5.4;100;0.532111111;0.016350556;0;5.9979;0.68359;0
2017-02-03 22:45:00;0;0;5.2;100;0.992;0.165215;0;5.709425;0.66992;0
2017-02-03 23:00:00;0;0;5.8;160.9555556;2.253555556;0.070583333;0;5.42095;0.65625;0
2017-02-03 23:15:00;0;0;5.3;130.1888889;1.067481481;0.012785556;0;5.132475;0.64258;0
2017-02-03 23:30:00;0;0;5.3;100;0.937796296;0;0;4.844;0.62891;0
2017-02-03 23:45:00;0;0;5.7;100;0.829416667;0;0;4.688925;0.5224625;0
2017-02-04 00:00:00;0;0;5;160.8111111;0.53575;0;0;4.53385;0.416015;0
2017-02-04 00:15:00;0;0;4.5;130.3333333;0.521925926;0;0;4.378775;0.3095675;0
2017-02-04 00:30:00;0;0;4.6;100;0.33962963;0;0;4.2237;0.20312;0
2017-02-04 00:45:00;0;0;4.7;100;0.602222222;0;0;4.214375;0.15234;0
2017-02-04 01:00:00;0;0;4.6;160.6666667;0.420222222;0;0;4.20505;0.10156;0
2017-02-04 01:15:00;0;0;4.7;130.4777778;1.064074074;0;0;4.195725;0.05078;0
2017-02-04 01:30:00;0;0;4.6;100;1.217925926;0;0;4.1864;0;0
2017-02-04 01:45:00;0;0;4.9;100;1.215555556;0;0;4.208875;0;0
2017-02-04 02:00:00;0;0;4.1;160.5222222;1.119333333;0;0;4.23135;0;8.243018209
2017-02-04 02:15:00;0;0;3.9;130.6222222;1.231444444;0;0;4.253825;0;0
2017-02-04 02:30:00;0;0;3.8;100;1.664888889;0;0;4.2763;0;0
2017-02-04 02:45:00;0;0;4.5;100;1.518555556;0;0;4.29135;0;0
2017-02-04 03:00:00;0;0;4.9;160.3777778;0.860777778;0;0;4.3064;0;0
2017-02-04 03:15:00;0;0;3.5;130.7666667;0.757666667;0;0;4.32145;0;0
2017-02-04 03:30:00;0;0;3.2;100;0.640888889;0;0;4.3365;0;0
2017-02-04 03:45:00;0;0;3.3;100;0.656333333;0;0;4.2178;0;0
2017-02-04 04:00:00;0;0;3.4;160.2333333;0.665666667;0;0;4.0991;0;0
2017-02-04 04:15:00;0;0;3.2;130.9111111;0.861777778;0;0;3.9804;0;0
2017-02-04 04:30:00;0;0;2.9;100;0.548444444;0;0;3.8617;0;0
2017-02-04 04:45:00;0;0;1.5;100;0.677666667;0;0;3.7406;0;0
2017-02-04 05:00:00;0;0;2.3;160.0888889;0.611444444;0;0;3.6195;0;14.48772897
2017-02-04 05:15:00;0;0;1.8;131.0555556;0.551222222;0;0;3.4984;0;8.243018209
2017-02-04 05:30:00;0;0;1.3;100;0.585333333;0;0;3.3773;0;21.2320166
2017-02-04 05:45:00;0;0;1.4;100;0.374;0;0;3.4673;0;8.243018209
2017-02-04 06:00:00;0;0;1.2;271.9444444;0.352846048;0;0;3.5573;0;39.2167836
2017-02-04 06:15:00;0;0;1.2;739.2;0.330598396;0;0;3.6473;0;16.48603642
2017-02-04 06:30:00;1.734760941;2.613978501;0.8;708;0.531;0;0;3.7373;0;24.22947776
2017-02-04 06:45:00;5.494747199;6.697660938;1.4;720;0.737111111;0;11.06175;3.8364;0;0
2017-02-04 07:00:00;15.36693513;16.46273818;1.5;767.8;0.734407407;0;22.1235;3.9355;0;7.743441347
2017-02-04 07:15:00;25.97083788;27.01428902;1.4;703.3444444;0.679703704;0;33.18525;4.0346;0;8.492806639
2017-02-04 07:30:00;43.61017159;44.54941473;1.7;660;0.782190476;0;44.247;4.1337;0;8.243018209
2017-02-04 07:45:00;77.45295598;76.89507878;2.2;660;0.776513228;0;61.63775;4.847525;0;0
2017-02-04 08:00:00;84.82765214;84.85041523;2.4;719.6555555;1.055;0;79.0285;5.56135;0;0
2017-02-04 08:15:00;95.69366653;95.69353688;3.1;691.4888888;0.851058201;0;96.41925;6.275175;0;0
2017-02-04 08:30:00;87.85953152;87.98906508;3.5;660;1.081238095;0;113.81;6.989;0;0
2017-02-04 08:45:00;80.01483393;80.45625135;3.7;660;0.997333333;0;117.3575;7.16465;0;0
2017-02-04 09:00:00;85.84089392;86.22359857;4.2;719.5111111;0.851962963;0;120.905;7.3403;0;0
2017-02-04 09:15:00;100.9980373;101.320624;3.7;691.6333333;1.049481481;0;124.4525;7.51595;0;0
2017-02-04 09:30:00;93.30525939;94.02159462;5;660;1.971761905;0;128;7.6916;0;0
2017-02-04 09:45:00;79.09000685;80.32625901;9.557142857;660;6.612626984;0;117.6665;7.81955;0;0
2017-02-04 10:00:00;69.26853389;70.00787604;11.1;1962.255556;5.852462963;0;107.333;7.9475;0;7.993229778
2017-02-04 10:15:00;72.12938521;73.0560423;11.2;1024.222222;4.673592593;0;96.9995;8.07545;0;6.994076056
2017-02-04 10:30:00;87.38980743;88.0675604;11.4;983;4.650222222;0;86.666;8.2034;0;0
2017-02-04 10:45:00;0.787041858;0.794796287;11.2;983;0.025666667;0;82.21525;8.3167;0;0
2017-02-04 11:00:00;0;0;11.43213818;1781.533333;0;0;77.7645;8.43;0;0
2017-02-04 11:15:00;0;0;11.66767862;1563.111111;0;0;73.31375;8.5433;0;0
2017-02-04 11:30:00;0;0;11.90321905;2175.511111;0;0;68.863;8.6566;0;0
2017-02-04 11:45:00;183.6067059;182.3875789;12.13875949;1084.944444;2.494393162;0;105.31725;8.929075;0;0
2017-02-04 12:00:00;208.371377;201.2575782;12.3;527.5888889;1.54069943;0;141.7715;9.20155;0;0
2017-02-04 12:15:00;338.8008175;259.5529164;12.5;501.7222222;2.079224868;0;178.22575;9.474025;0;0
2017-02-04 12:30:00;317.0539915;267.0391322;12.9;100;1.964904762;0.00057;214.68;9.7465;0;0
2017-02-04 12:45:00;330.5542268;224.8702586;13;100;2.837740741;0;214.2425;9.674475;0;7.743441347
2017-02-04 13:00:00;396.5796304;213.0546877;13.4;218.9333333;3.377227513;0;213.805;9.60245;0;8.243018209
2017-02-04 13:15:00;434.9462036;133.2675708;13.6;180.2111111;2.732126984;0.000121429;213.3675;9.530425;0;0
2017-02-04 13:30:00;393.9715289;73.43756019;13.81428571;160;3.742793651;0.000458571;212.93;9.4584;0;15.23709426
2017-02-04 13:45:00;332.4639223;55.20470516;13.8;148;2.56152381;0;183.3255;9.294975;0;0
2017-02-04 14:00:00;184.9567681;87.14135234;12.38571429;201.1;2.086190476;0;153.721;9.13155;0;7.743441347
2017-02-04 14:15:00;203.2271514;95.73843302;10.92857143;692.3555555;1.589359788;0;124.1165;8.968125;0;6.744287625
2017-02-04 14:30:00;126.4705627;104.6908746;12;660;2.621481481;0;94.512;8.8047;0;6.994076056
2017-02-04 14:45:00;58.90038066;59.33527724;12.6;660;2.797365079;0;81.8135;8.418625;0.00024414;0
2017-02-04 15:00:00;58.29219638;58.94734459;12.6;718.6444444;3.322746032;0;69.115;8.03255;0.00048828;0
2017-02-04 15:15:00;48.60856635;49.27728873;12.6;692.5;3.562444444;0;56.4165;7.646475;0.00073242;0
2017-02-04 15:30:00;24.31339298;25.32389442;12.5;660;3.926055556;0;43.718;7.2604;0.00097656;0
2017-02-04 15:45:00;9.993813208;11.18911085;12.5;660;2.413452381;0;32.7885;7.14205;0.00830067;0
2017-02-04 16:00:00;4.293035832;4.851372935;9.1;718.5;1.130888889;0;21.859;7.0237;0.01562478;0
2017-02-04 16:15:00;1.795071677;2.354934297;7.5;692.6444444;1.628492063;0;10.9295;6.90535;0.02294889;0
2017-02-04 16:30:00;0;0.000580441;7.1;660;1.940361111;0;0;6.787;0.030273;0
2017-02-04 16:45:00;0;0;7.2;660;0.93575;0;0;6.76495;0.07763725;0
2017-02-04 17:00:00;0;0;7.4;718.3555555;1.761777778;0;0;6.7429;0.1250015;0
2017-02-04 17:15:00;0;0;8.2;692.7888888;1.344888889;0;0;6.72085;0.17236575;0
2017-02-04 17:30:00;0;0;8.2;660;0.707555556;0;0;6.6988;0.21973;0
2017-02-04 17:45:00;0;0;7.7;660;1.793555556;0.055132222;0;6.549525;0.2583025;0
2017-02-04 18:00:00;0;0;7.2;718.2111111;1.450666667;0.016651111;0;6.40025;0.296875;0
2017-02-04 18:15:00;0;0;7.4;1259.433333;1.625222222;0.009561389;0;6.250975;0.3354475;16.23624799
2017-02-04 18:30:00;0;0;7.3;1025.077778;1.743;0.023585278;0;6.1017;0.37402;8.243018209
2017-02-04 18:45:00;0;0;7.6;878.5888888;2.062148148;0.008784815;0;5.963675;0.281003275;0
2017-02-04 19:00:00;0;0;8.1;718.0666666;1.096296296;0.028153333;0;5.82565;0.18798655;0
2017-02-04 19:15:00;0;0;8.1;693.0777777;1.566583333;0.035132963;0;5.687625;0.094969825;7.243864486
2017-02-04 19:30:00;0;0;8;660;1.328305556;0;0;5.5496;0.0019531;0
2017-02-04 19:45:00;0;0;7.7;660;1.638555556;0;0;5.52235;0.001464825;0
2017-02-04 20:00:00;0;0;7.9;717.9222222;1.451944444;0;0;5.4951;0.00097655;9.491960361
2017-02-04 20:15:00;0;0;7.7;693.2222222;1.0335;0;0;5.46785;0.000488275;0
2017-02-04 20:30:00;0;0;7.7;660;1.19;0;0;5.4406;0;0
2017-02-04 20:45:00;0;0;7.4;660;1.444444444;0;0;5.06495;0;0
2017-02-04 21:00:00;0;0;8;717.7777777;0.848888889;0;0;4.6893;0;0
2017-02-04 21:15:00;0;0;7.4;693.3666666;0.955222222;0;0;4.31365;0;0
2017-02-04 21:30:00;0;0;7.3;660;0.848;0;0;3.938;0;0
2017-02-04 21:45:00;0;0;6.7;659.3777777;0.938888889;0;0;3.9609;0;0
2017-02-04 22:00:00;0;0;6.766666667;157.6333333;1.078296296;0;0;3.9838;0;0
2017-02-04 22:15:00;0;0;7.5;133.5111111;1.10762037;0;0;4.0067;0;0
2017-02-04 22:30:00;0;0;6;100;0.76975;0;0;4.0296;0;0
2017-02-04 22:45:00;0;0;5.3;100;0.885222222;0;0;3.74945;0;0
2017-02-04 23:00:00;0;0;5;157.4888889;0.886055556;0;0;3.4693;0;0
2017-02-04 23:15:00;0;0;4.6;133.6555556;0.7245;0;0;3.18915;0;0
2017-02-04 23:30:00;0;0;4.833333333;100;0.790888889;0;0;2.909;0;0
2017-02-04 23:45:00;0;0;4.4;99.99999993;1.036269841;0;0;2.6724;0;0
2017-02-05 00:00:00;0;0;3.7;157.3444444;0.665952381;0;0;2.4358;0;0
2017-02-05 00:15:00;0;0;3.2;133.7999999;0.654666667;0;0;2.1992;0;0
2017-02-05 00:30:00;0;0;3.6;99.99999991;0.737888889;0;0;1.9626;0;0
2017-02-05 00:45:00;0;0;3.7;99.99999991;0.675833333;0;0;1.95515;0;0
2017-02-05 01:00:00;0;0;3.1;157.1999999;0.614388889;0;0;1.9477;0;0
2017-02-05 01:15:00;0;0;2.4;133.9444444;0.547555556;0;0;1.94025;0;0
2017-02-05 01:30:00;0;0;2;99.99999991;0.745444444;0;0;1.9328;0;0
2017-02-05 01:45:00;0;0;2.4;99.99999991;0.832194444;0;0;2.035775;0;0
2017-02-05 02:00:00;0;0;3.7;157.0555555;0.640138889;0;0;2.13875;0;7.493652917
2017-02-05 02:15:00;0;0;1.4;134.0888888;0.686555556;0;0;2.241725;0;0
2017-02-05 02:30:00;0;0;1.5;99.99999991;1.065777778;0;0;2.3447;0;0
2017-02-05 02:45:00;0;0;2.3;99.99999991;0.915111111;0;0;2.2028;0;0
2017-02-05 03:00:00;0;0;2.1;156.911111;0.533888889;0;0;2.0609;0;0
2017-02-05 03:15:00;0;0;1.9;134.2333332;0.534;0;0;1.919;0;0
2017-02-05 03:30:00;0;0;1.333333333;99.99999991;0.517777778;0;0;1.7771;0;0
2017-02-05 03:45:00;0;0;0.8;99.99999991;0.616777778;0;0;1.6144;0;0
2017-02-05 04:00:00;0;0;0.5;156.7666666;0.541777778;0;0;1.4517;0;0
2017-02-05 04:15:00;0;0;0.9;134.3777777;0.498888889;0;0;1.289;0;0
2017-02-05 04:30:00;0;0;1;99.99999991;0.606722222;0;0;1.1263;0;0
2017-02-05 04:45:00;0;0;0.8;99.99999991;0.664388889;0;0;1.3837;0;8.243018209
2017-02-05 05:00:00;0;0;0.6;156.6222221;0.63962963;0;0;1.6411;0;29.47503481
2017-02-05 05:15:00;0;0;1.1;134.5222221;0.612740741;0;0;1.8985;0;21.2320166
2017-02-05 05:30:00;0;0;1.6;99.99999991;1.252824074;0;0;2.1559;0;36.46911086
2017-02-05 05:45:00;0;0;0.9;99.99999991;0.653805556;0;0;1.97035;0;0
2017-02-05 06:00:00;0;0;1.4;268.4777777;0.949666667;0;0;1.7848;0;0
2017-02-05 06:15:00;0;0;1.3;742.6666667;0.915407407;0;0;1.59925;0;0
2017-02-05 06:30:00;0.325406953;1.808533378;1.4;708.0000001;0.657731481;0;0;1.4137;0;7.743441347
2017-02-05 06:45:00;5.178324953;6.398804132;2.9;720.0000001;0.782876984;0;10.606;1.629275;0;0
2017-02-05 07:00:00;14.72153189;16.04841586;1.142857143;764.3333334;0.519539683;0;21.212;1.84485;0;0
2017-02-05 07:15:00;27.86969067;29.19372797;1.4;706.8111112;0.72762963;0;31.818;2.060425;0;0
2017-02-05 07:30:00;58.75930965;59.73330004;2.566666667;660.0000001;1.029989418;0;42.424;2.276;0;8.9923835
2017-02-05 07:45:00;91.71786731;87.80642538;3.4;660.0000001;0.831428571;0;57.1255;2.7249;0;0
2017-02-05 08:00:00;89.7721421;89.25943688;3.485714286;716.1888889;2.072119048;0;71.827;3.1738;0;0
2017-02-05 08:15:00;89.97038535;90.16601366;4.9;694.9555556;0.792150794;0;86.5285;3.6227;0;0
2017-02-05 08:30:00;88.20719428;88.77034439;4.8;660.0000001;0.596730159;0;101.23;4.0716;0;0
2017-02-05 08:45:00;89.60773209;89.67896137;4.6;660.0000001;0.971507937;0;110.065;4.886;0;0
2017-02-05 09:00:00;83.90564454;84.4126244;4.7;716.0444445;0.629333333;0;118.9;5.7004;0;0
2017-02-05 09:15:00;110.7121359;111.4728446;5;695.1000001;0.825333333;0;127.735;6.5148;0;0
2017-02-05 09:30:00;142.8111826;134.50872;5.7;574.1333334;0.766;0;136.57;7.3292;0;6.494499195
2017-02-05 09:45:00;119.4567855;110.7905902;5.7;99.99999991;0.665222222;0;147.0475;7.41655;0;14.98730583
2017-02-05 10:00:00;105.8916236;105.4347004;6;1408.233333;1.309388889;0;157.525;7.5039;0;18.23455543
2017-02-05 10:15:00;100.6605191;100.8495794;6.3;458.2444444;1.204928571;0;168.0025;7.59125;0;26.22778521
2017-02-05 10:30:00;128.993215;129.4184133;6.5;422.9999999;1.957777778;0;178.48;7.6786;0;6.994076056
2017-02-05 10:45:00;190.9280947;189.3717069;8.771428571;422.9999999;1.564126984;0;181.4275;7.8609;0;0
2017-02-05 11:00:00;206.6086544;202.3078772;8.2;1219.211111;2.964888889;0;184.375;8.0432;0;0
2017-02-05 11:15:00;245.5335328;230.2667369;9.8;1025.922222;3.730587302;0;187.3225;8.2255;0;0
2017-02-05 11:30:00;245.6208682;230.990443;11.6;1606.3;5.464301587;0;190.27;8.4078;0;0
2017-02-05 11:45:00;200.0887675;186.3671755;11.1;936.2333333;5.46;0;183.3925;8.20395;0;9.491960361
2017-02-05 12:00:00;148.0055708;147.0266092;10.9;710.7888888;5.021333333;0;176.515;8.0001;0;0
2017-02-05 12:15:00;158.6190069;158.6899341;10.9;1065.188889;4.290269841;0;169.6375;7.79625;0;0
2017-02-05 12:30:00;142.9521456;143.9210321;11.1;660.0000001;3.653301587;0;162.76;7.5924;0;0
2017-02-05 12:45:00;117.9189582;119.1000353;11;660.0000001;3.529984127;0;154.4525;7.691625;0;0
2017-02-05 13:00:00;93.44115228;94.63950262;10.9;775.4666667;2.981777778;0;146.145;7.79085;0;0
2017-02-05 13:15:00;48.75844905;49.96339182;10.8;743.6777778;2.358761905;0;137.8375;7.890075;0;0
2017-02-05 13:30:00;32.77189828;33.65118431;10.1;720.0000001;1.878441799;0.001575556;129.53;7.9893;0;6.244710764
2017-02-05 13:45:00;37.75575814;38.2149931;8.5;708.0000001;1.72;0;117.845;7.968325;0;0
2017-02-05 14:00:00;22.85727949;22.98486156;6.9;715.3222223;2.542796296;0.019240317;106.16;7.94735;0;0
2017-02-05 14:15:00;11.36281041;12.22786495;6.4;695.8222223;1.164111111;0.014456349;94.475;7.926375;0;7.493652917
2017-02-05 14:30:00;6.860036504;8.412638291;6.3;660.0000001;0.882666667;0.018281111;82.79;7.9054;0;0
2017-02-05 14:45:00;7.553542037;7.632917336;5.9;660.0000001;0.980296296;0.393918148;68.80025;7.39605;0.001953125;0
2017-02-05 15:00:00;9.77335868;9.893300314;6.3;715.1777778;1.615814815;1.072808519;54.8105;6.8867;0.00390625;0
2017-02-05 15:15:00;6.157971092;6.104969531;5.8;695.9666667;1.174793651;1.664891905;40.82075;6.37735;0.005859375;0
2017-02-05 15:30:00;3.51514248;3.959888751;5.4;660.0000001;0.901632275;0.811713836;26.831;5.868;0.0078125;0
2017-02-05 15:45:00;0.769115769;1.388947256;5.1;660.0000001;0.618907407;0.230503148;20.12325;5.63695;0.200684375;7.993229778
2017-02-05 16:00:00;0.001655376;0.076897359;4.616666667;715.0333334;0.620126984;0.247914603;13.4155;5.4059;0.39355625;0
2017-02-05 16:15:00;0;0;4.2;696.1111112;0.410650794;0.833893175;6.70775;5.17485;0.586428125;8.9923835
2017-02-05 16:30:00;0;0;4.1;660.0000001;0.707333333;1.202871667;0;4.9438;0.7793;8.9923835
2017-02-05 16:45:00;0;0;4.1;660.0000001;0.306333333;1.123481667;0;4.5838;1.088875;17.984767
2017-02-05 17:00:00;0;0;3.8;714.8888889;0.372777778;0.6981;0;4.2238;1.39845;6.244710764
2017-02-05 17:15:00;0;0;3.6;696.2555556;0.282740741;0.408311852;0;3.8638;1.708025;6.494499195
2017-02-05 17:30:00;0;0;3.4;660.0000001;0.40037037;0.283243148;0;3.5038;2.0176;0
2017-02-05 17:45:00;0;0;3.5;660.0000001;0.605333333;0.131417222;0;2.7444275;2.0337;8.243018209
2017-02-05 18:00:00;0;0;3.4;714.7444445;0.680555556;0.221773333;0;1.985055;2.0498;0
2017-02-05 18:15:00;0;0;3.2;1262.9;0.709583333;0.050465;0;1.2256825;2.0659;0
2017-02-05 18:30:00;0;0;3.2;1025.077778;1.024638889;0.028791667;0;0.46631;2.082;10.24132565
2017-02-05 18:45:00;0;0;3.1;878.5888889;0.905777778;0.059335556;0;0.36086375;2.15915;0
2017-02-05 19:00:00;0;0;3.2;714.6000001;0.988111111;0.094908889;0;0.2554175;2.2363;7.743441347
2017-02-05 19:15:00;0;0;3.1;696.5444445;1.102222222;0.078466667;0;0.14997125;2.31345;0
2017-02-05 19:30:00;0;0;3;660.0000001;0.866;0.085034444;0;0.044525;2.3906;0
2017-02-05 19:45:00;0;0;2.9;660.0000001;0.361222222;0.051447778;0;0.08080375;2.049775;0
2017-02-05 20:00:00;0;0;2.9;714.4555556;0.417333333;0.131961111;0;0.1170825;1.70895;0
2017-02-05 20:15:00;0;0;2.7;696.6888889;0.552333333;0.181872222;0;0.15336125;1.368125;0
2017-02-05 20:30:00;0;0;2.8;660.0000001;0.452444444;0.142187778;0;0.18964;1.0273;0
2017-02-05 20:45:00;0;0;2.7;660.0000001;0.24437037;0.247701481;0;0.2250625;0.96188;0
2017-02-05 21:00:00;0;0;2.7;714.3111112;0.434462963;0.414704907;0;0.260485;0.89646;0
2017-02-05 21:15:00;0;0;2.775;696.8333334;0.682611111;0.182643611;0;0.2959075;0.83104;0
2017-02-05 21:30:00;0;0;2.4;660.0000001;0.381333333;0.06621;0;0.33133;0.76562;0
2017-02-05 21:45:00;0;0;2.4;659.3777778;0.315722222;0.01162;0;0.3782975;0.648435;0
2017-02-05 22:00:00;0;0;2.4;154.1666666;0.6015;0.004583333;0;0.425265;0.53125;0
2017-02-05 22:15:00;0;0;2.3;136.9777777;0.587555556;0;0;0.4722325;0.414065;0
2017-02-05 22:30:00;0;0;2.2;99.99999991;0.534555556;0;0;0.5192;0.29688;0
2017-02-05 22:45:00;0;0;2.2;99.99999991;0.538777778;0;0;0.5703075;0.2646525;0
2017-02-05 23:00:00;0;0;2.2;154.0222221;0.664555556;0.002215556;0;0.621415;0.232425;0
2017-02-05 23:15:00;0;0;2.2;137.1222221;1.004666667;0.007858889;0;0.6725225;0.2001975;0
2017-02-05 23:30:00;0;0;2.2;99.99999991;1.175;0;0;0.72363;0.16797;0
2017-02-05 23:45:00;0;0;2.2;99.99999991;1.178;0.002168889;0;0.78945;0.1796875;0
2017-02-06 00:00:00;0;0;2.2;153.8777777;1.128555556;0.093538889;0;0.85527;0.191405;0
2017-02-06 00:15:00;0;0;2.4;137.2666666;0.899222222;0.151646667;0;0.92109;0.2031225;0
2017-02-06 00:30:00;0;0;2.4;99.99999991;1.346666667;0.108294444;0;0.98691;0.21484;0
2017-02-06 00:45:00;0;0;2.3;99.99999991;0.95862963;0.04384963;0;0.9437425;0.210935;0
2017-02-06 01:00:00;0;0;2.3;153.7333332;0.656537037;0.030099815;0;0.900575;0.20703;0
2017-02-06 01:15:00;0;0;2.3;137.411111;0.689055556;0.103418333;0;0.8574075;0.203125;0
2017-02-06 01:30:00;0;0;2.4;99.99999991;0.680222222;0.035781111;0;0.81424;0.19922;0
2017-02-06 01:45:00;0;0;2.3;99.99999991;0.629481481;0.009856667;0;0.8391125;0.149415;0
2017-02-06 02:00:00;0;0;2.4;153.5888888;0.751574074;0.019894722;0;0.863985;0.09961;0
2017-02-06 02:15:00;0;0;2.3;137.5555555;0.8895;0.034366389;0;0.8888575;0.049805;0
2017-02-06 02:30:00;0;0;2.2;99.99999991;1.361666667;0.005872222;0;0.91373;0;0
2017-02-06 02:45:00;0;0;2.2;99.99999991;1.773111111;0.003003333;0;0.8979375;0.087345;0
2017-02-06 03:00:00;0;0;2.2;153.4444444;1.501888889;0.074284444;0;0.882145;0.17469;0
2017-02-06 03:15:00;0;0;2.2;137.6999999;1.473111111;0.175784444;0;0.8663525;0.262035;0
2017-02-06 03:30:00;0;0;2.1;99.99999991;1.619555556;0.146775278;0;0.85056;0.34938;0
2017-02-06 03:45:00;0;0;1.8;99.99999991;1.492;0.241148056;0;0.86652;0.35084;0
2017-02-06 04:00:00;0;0;1.6;153.2999999;1.172333333;0.307956667;0;0.88248;0.3523;0
2017-02-06 04:15:00;0;0;1.5;137.8444444;1.162;0.520341111;0;0.89844;0.35376;0
2017-02-06 04:30:00;0;0;1.3;99.99999991;1.221222222;1.152876389;0;0.9144;0.35522;7.493652917
2017-02-06 04:45:00;0;0;1.3;99.99999991;1.124111111;0.204074722;0;0.78982;0.395565;33.97122656
2017-02-06 05:00:00;0;0;1.3;265.1555555;1.183;0.145951111;0;0.66524;0.43591;16.48603642
2017-02-06 05:15:00;0;0;1.3;745.9888889;0.751777778;1.015866667;0;0.54066;0.476255;14.23794054
2017-02-06 05:30:00;0;0;1.4;708.0000001;0.758333333;1.087362222;0;0.41608;0.5166;17.48519014
2017-02-06 05:45:00;0;0;1.2;720.0000001;0.595111111;0.332105556;0;0.4526325;0.47949;0
2017-02-06 06:00:00;0;0;1.3;761.0111112;0.528998942;0.10263116;0;0.489185;0.44238;0
2017-02-06 06:15:00;0;0;1.111216931;710.1333334;0.342584392;0.756015506;0;0.5257375;0.40527;0
2017-02-06 06:30:00;0;0;1.175;660.0000001;0.452305556;0.287766667;0;0.56229;0.36816;0
2017-02-06 06:45:00;0.005115711;0.351646686;0.9;660.0000001;0.674555556;0.100302222;5.5435;0.6901925;0.3320275;0
2017-02-06 07:00:00;2.54313585;3.820552149;0.9;712.8666667;0.727962963;0.058596667;11.087;0.818095;0.295895;0
2017-02-06 07:15:00;7.736492797;8.810849668;0.9;698.2777778;0.90473545;0.33941381;16.6305;0.9459975;0.2597625;0
2017-02-06 07:30:00;14.30469535;15.05100119;0.8;660.0000001;0.910142857;1.640145397;22.174;1.0739;0.22363;0
2017-02-06 07:45:00;22.20174198;22.71468391;0.8;660.0000001;0.826047619;0.276248571;31.04875;1.149025;0.21826;0
2017-02-06 08:00:00;84.41061193;84.78392908;0.8;712.7222223;1.009117745;0.049842222;39.9235;1.22415;0.21289;0
2017-02-06 08:15:00;2.931891813;2.95377151;0.957711443;698.4222223;0.035834636;0;48.79825;1.299275;0.20752;0
2017-02-06 08:30:00;86.72199752;87.25067823;1.4;660.0000001;0.930664196;0;57.673;1.3744;0.20215;0
2017-02-06 08:45:00;30.30928921;30.48354639;1.3;660.0000001;0.382669138;0;67.96075;1.52375;0.186525;0
2017-02-06 09:00:00;141.0176287;140.9188711;1.1;1955.466667;1.369489592;0;78.2485;1.6731;0.1709;0
2017-02-06 09:15:00;38.36559227;38.25285679;1.599555061;1031.011111;0.274187657;0;88.53625;1.82245;0.155275;0
2017-02-06 09:30:00;131.7207343;131.1529739;2.1;983;0.831592593;0;98.824;1.9718;0.13965;0
2017-02-06 09:45:00;157.9649257;157.3317739;2.4;983;0.838047619;0;109.958;2.124;0.1330575;0
2017-02-06 10:00:00;150.1263931;149.8480264;2.6;1774.744444;0.574174603;0;121.092;2.2762;0.126465;16.73582485
2017-02-06 10:15:00;169.2877728;168.3032399;3;1573.333333;0.40712963;0;132.226;2.4284;0.1198725;0
2017-02-06 10:30:00;224.5092033;222.7935696;3.3;1666.833333;0.620203704;0;143.36;2.5806;0.11328;8.243018209
2017-02-06 10:45:00;254.8877306;250.8112888;3.4;936.2333333;0.701222222;0;158.8525;2.819675;0.0874014;0
2017-02-06 11:00:00;300.2731513;261.0491227;3.6;520.7999999;0.783666667;0;174.345;3.05875;0.0615228;0
2017-02-06 11:15:00;367.0017964;308.8978027;3.8;508.511111;0.768703704;0;189.8375;3.297825;0.0356442;0
2017-02-06 11:30:00;463.9283644;363.9432816;3.9;99.99999991;0.990740741;0;205.33;3.5369;0.0097656;0
2017-02-06 11:45:00;495.6316324;384.6646196;4.6;99.99999991;0.877333333;0.000995556;205.7525;3.706075;0.0073242;0
2017-02-06 12:00:00;441.2069678;361.5034023;4.7;212.1444444;0.98287037;0;206.175;3.87525;0.0048828;0
2017-02-06 12:15:00;393.3050608;334.1756097;5.216666667;186.9999999;1.039777778;0;206.5975;4.044425;0.0024414;0
2017-02-06 12:30:00;317.8434243;292.4891122;5.316666667;159.9999999;1.068367725;0;207.02;4.2136;0;0
2017-02-06 12:45:00;316.4105817;278.4422762;5.4;147.9999999;1.004873016;0;189.85;4.3071;0;0
2017-02-06 13:00:00;318.0031807;284.1968448;5.6;151.9999999;1.058740741;0;172.68;4.4006;0;0
2017-02-06 13:15:00;203.9803992;202.4652457;5.4;139.1444444;1.022195767;0;155.51;4.4941;0;8.9923835
2017-02-06 13:30:00;160.2073609;159.6419952;5.3;480.8;1.290888889;0;138.34;4.5876;0;6.494499195
2017-02-06 13:45:00;168.0621174;166.5272549;5.3;660.0000001;0.905174603;0;129.4825;4.586425;0;0
2017-02-06 14:00:00;165.0047477;151.2665364;5.3;711.8555556;0.673555556;0;120.625;4.58525;0;0
2017-02-06 14:15:00;254.4383631;150.3296149;5.5;699.2888889;0.62968254;0;111.7675;4.584075;0;0
